,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,label
21284,0,0,1,0,0,0,0,1,0,0,0
21285,1,1,0,0,0,0,0,0,0,0,0
21286,0,0,0,0,1,0,0,0,0,0,0
21287,0,0,0,0,0,0,0,1,0,0,0
21288,0,0,0,0,0,0,0,1,0,0,0
21289,0,0,0,0,0,0,0,1,0,0,0
21290,0,0,0,0,0,0,1,0,0,0,0
21291,0,0,0,0,0,0,0,0,0,0,1
21293,0,0,0,0,0,0,0,1,0,0,0
21294,0,0,0,0,0,0,0,1,0,0,0
21297,0,0,0,0,0,0,0,1,0,0,0
21298,0,0,0,0,0,0,0,1,0,0,0
21299,0,0,0,0,0,0,1,0,0,0,0
21301,0,0,0,0,0,0,0,1,0,0,0
21303,0,0,0,0,0,0,0,1,0,0,0
21304,0,0,0,0,0,0,0,1,0,0,0
21306,0,0,0,0,0,0,0,0,1,0,1
21307,0,0,0,0,0,0,0,1,0,0,0
21308,0,0,0,0,0,0,0,1,0,0,0
21310,0,0,0,0,0,0,0,1,0,0,0
21311,0,0,1,0,0,0,0,0,0,0,0
21312,0,0,0,0,0,0,0,1,0,0,0
21313,0,0,1,0,0,0,0,0,0,0,0
21314,0,0,0,0,0,0,0,1,0,0,0
21315,0,0,0,0,0,0,0,1,0,0,0
21316,0,0,0,0,1,0,0,1,0,0,0
21317,0,0,0,0,0,0,0,0,0,0,1
21319,0,0,0,0,0,0,0,1,0,0,0
21320,0,1,0,1,1,0,1,0,0,0,0
21322,0,0,0,0,0,0,0,1,0,0,0
21324,0,0,0,0,0,0,0,1,0,0,0
21325,0,0,0,0,0,0,0,1,0,0,0
21327,0,0,0,0,0,0,0,1,0,0,0
21328,0,0,0,0,0,0,0,1,0,0,0
21329,0,0,0,0,0,0,0,1,0,0,0
21330,0,0,0,0,0,0,0,1,0,0,0
21331,0,0,1,0,0,0,0,0,0,0,0
21333,0,0,0,0,0,0,0,0,0,0,1
21334,0,0,0,0,0,0,0,1,0,0,0
21335,0,0,1,0,0,0,0,0,0,0,0
21337,0,0,0,0,0,1,0,0,0,0,0
21338,0,0,0,0,0,0,0,0,0,0,0
21341,0,0,0,0,0,0,0,1,0,0,0
21342,0,0,0,0,0,0,0,0,0,0,1
21343,0,0,0,0,0,0,0,0,0,0,1
21344,0,0,0,0,0,0,0,1,0,0,0
21345,0,0,0,0,0,0,0,1,0,0,0
21346,0,0,0,0,0,0,0,1,0,0,0
21347,1,0,0,0,0,0,0,0,0,0,0
21349,0,0,0,0,0,0,0,0,0,0,1
21350,0,0,0,0,0,0,0,1,0,0,0
21351,1,0,0,0,1,0,1,0,0,0,0
21353,0,0,0,0,0,0,0,1,0,0,0
21354,0,0,0,0,0,0,0,1,0,0,0
21357,0,0,0,0,0,0,0,1,0,0,0
21359,0,0,0,0,0,0,0,1,0,0,0
21360,0,0,0,0,0,0,0,1,0,0,0
21361,0,0,0,0,0,0,1,0,0,0,0
21362,0,0,0,1,1,0,1,0,0,1,0
21363,0,0,0,0,0,0,0,0,0,0,0
21364,0,0,0,0,0,0,0,0,0,0,1
21368,0,0,0,0,0,0,0,1,0,0,0
21369,0,0,0,0,0,0,0,1,0,0,0
21370,0,0,0,0,0,0,0,0,0,0,0
21371,0,0,0,0,0,0,0,0,0,0,1
21372,0,0,0,0,0,0,0,1,0,0,0
21373,0,0,1,0,0,0,0,0,0,0,0
21374,0,0,0,0,0,0,0,1,0,0,0
21375,0,0,0,0,0,0,0,1,0,0,0
21376,0,0,0,0,1,0,1,1,0,0,0
21377,0,0,0,0,0,0,0,1,0,0,0
21378,0,0,0,0,0,0,0,0,0,0,0
21379,0,0,0,0,0,0,0,1,0,0,0
21380,0,0,0,0,0,0,0,1,0,0,0
21381,0,0,0,0,0,0,0,1,0,0,0
21383,0,0,0,0,0,0,0,0,0,0,0
21384,0,0,0,0,0,0,0,1,0,0,0
21387,0,0,0,0,0,0,0,1,0,0,0
21388,0,0,0,0,0,0,0,1,0,0,0
21389,0,0,0,0,0,0,0,1,0,0,0
21390,0,0,0,0,0,0,0,1,0,0,0
21391,0,0,0,0,0,0,0,0,0,1,0
21393,0,0,0,0,0,0,0,1,0,0,0
21394,0,0,0,0,0,0,0,1,0,0,0
21395,1,0,0,0,0,0,0,0,0,0,0
21396,0,0,0,0,0,0,0,1,0,0,0
21397,0,0,0,0,0,0,0,1,0,0,0
21398,0,0,0,0,0,0,0,1,0,0,0
21399,0,0,0,0,0,0,0,1,0,0,0
21400,0,0,0,0,0,0,0,1,0,0,0
21402,0,0,0,0,0,0,1,0,0,0,0
21403,0,1,0,0,0,0,0,0,0,0,1
21404,1,0,0,0,0,0,0,0,0,0,0
21405,0,0,0,0,0,0,0,1,0,0,0
21410,0,0,0,0,0,0,0,1,0,0,0
21411,0,0,1,0,0,1,0,0,0,0,0
21413,0,0,0,1,1,0,0,0,0,0,0
21414,0,0,0,0,1,0,0,0,0,0,0
21416,0,0,0,0,0,0,0,1,0,0,0
21417,0,0,0,0,0,0,0,1,0,0,0
21420,0,0,0,0,0,0,0,1,0,0,0
21421,0,0,0,0,0,0,0,0,0,0,1
21423,0,0,0,0,0,0,0,0,0,0,1
21424,0,0,0,0,0,0,0,1,0,0,0
21426,0,1,0,0,0,0,0,0,0,0,0
21427,0,0,0,0,0,0,0,1,0,0,0
21428,0,0,0,0,0,0,0,1,0,0,0
21429,0,0,1,0,0,0,0,0,0,0,0
21430,0,0,0,0,0,0,0,1,0,0,0
21431,0,0,0,0,0,0,0,1,0,0,0
21433,0,0,0,0,0,0,0,1,0,0,0
21434,0,1,0,0,0,0,0,0,0,0,0
21435,0,0,0,0,0,0,0,0,0,0,1
21436,0,0,0,0,0,0,0,1,0,0,0
21437,0,0,0,0,0,0,1,0,0,0,0
21438,0,0,0,0,0,0,0,1,0,0,0
21439,0,0,0,1,0,0,0,0,0,0,0
21440,0,0,0,0,0,0,0,1,0,0,0
21441,0,0,0,0,0,0,0,1,0,0,0
21442,0,0,0,0,0,0,0,1,0,0,0
21443,0,0,0,0,1,0,0,1,0,0,0
21444,0,0,0,0,0,0,0,1,0,0,0
21445,0,0,0,0,0,0,0,1,0,0,0
21446,0,0,0,0,0,0,0,1,0,0,0
21447,0,0,1,0,0,0,0,0,0,0,0
21448,0,0,0,0,0,0,0,0,0,0,1
21449,0,0,0,0,0,0,0,1,0,0,0
21450,0,0,0,0,0,0,0,0,0,0,0
21451,0,0,0,0,1,0,0,0,0,0,0
21453,0,0,1,0,0,0,0,0,0,0,0
21454,0,0,0,0,0,0,0,1,0,0,0
21456,0,0,0,0,0,0,0,1,0,0,0
21457,0,0,0,0,0,0,0,1,0,0,0
21460,0,0,0,0,0,0,0,0,0,0,0
21461,0,0,0,0,0,0,0,1,0,0,0
21463,0,0,1,0,0,0,0,0,0,0,0
21465,0,0,0,0,0,0,0,1,0,0,0
21466,0,0,0,0,0,0,0,1,0,0,0
21468,0,0,0,0,0,0,0,1,0,0,0
21471,0,0,0,0,0,0,0,1,0,0,0
21472,1,0,1,0,0,0,1,0,0,0,0
21473,0,0,0,0,0,0,0,1,0,0,0
21474,0,0,1,0,0,0,0,0,0,0,0
21475,0,0,0,0,0,0,0,1,0,0,0
21481,0,0,0,0,0,0,0,0,0,0,1
21483,0,0,0,0,0,0,0,0,0,0,1
21484,0,0,0,0,0,0,0,1,0,0,0
21486,0,0,0,0,0,0,0,1,0,0,0
21487,0,0,0,0,0,0,0,1,0,0,0
21489,0,0,0,0,1,0,0,1,0,0,0
21493,0,0,0,0,0,0,0,1,0,0,0
21494,0,0,0,0,0,0,0,1,0,0,0
21495,0,0,1,0,0,0,0,0,0,0,0
21496,0,0,0,0,0,0,0,1,0,0,0
21498,0,0,0,0,0,0,0,1,0,0,0
21500,0,0,0,0,0,0,0,1,0,0,0
21501,1,1,0,0,1,0,0,0,0,0,0
21502,0,0,1,0,0,0,0,1,0,0,0
21503,0,0,0,0,0,0,0,1,0,0,0
21504,0,0,0,0,0,0,0,1,0,0,0
21506,0,0,0,0,0,0,0,1,0,0,0
21507,0,0,0,0,0,0,0,1,0,0,0
21510,1,0,0,0,0,0,0,0,0,0,0
21511,0,0,0,0,0,0,0,1,0,0,0
21513,0,0,0,0,0,0,0,0,0,0,1
21514,0,0,0,0,0,0,0,1,0,0,0
21515,0,0,0,0,0,0,0,1,0,0,0
21516,0,0,0,0,0,0,0,1,0,0,0
21519,0,0,0,0,0,0,0,1,0,0,0
21520,0,0,0,0,0,0,0,1,0,0,0
21521,0,0,0,0,0,0,0,1,0,0,0
21523,0,0,0,0,0,0,0,1,0,0,0
21524,0,0,0,0,0,0,0,1,0,0,0
21526,0,0,0,0,0,0,0,1,0,0,0
21528,0,0,0,0,0,0,0,1,0,0,0
21529,0,0,0,0,0,0,0,1,0,0,0
21530,0,0,0,0,0,0,0,1,0,0,0
21532,0,0,0,0,0,0,1,0,0,0,0
21533,0,0,0,0,0,0,0,0,0,0,1
21541,0,0,0,0,0,0,0,0,0,0,0
21542,0,0,0,0,0,0,0,1,0,0,0
21544,0,0,0,0,0,0,1,0,0,0,0
21547,0,0,0,0,0,0,0,1,0,0,0
21548,0,0,0,0,0,0,0,1,0,0,0
21549,0,0,0,0,0,0,0,1,0,0,0
21551,0,0,0,0,0,0,0,1,0,0,0
21552,0,0,0,0,0,0,0,1,0,0,0
21554,0,0,0,0,0,0,0,0,0,0,1
21555,0,0,0,0,0,0,0,1,0,0,0
21556,0,0,0,0,0,0,0,1,0,0,0
21557,0,0,0,0,0,0,0,1,0,0,0
21558,0,0,1,0,0,0,0,0,0,0,0
21559,0,0,0,0,1,0,0,0,1,0,0
21560,0,0,0,0,0,0,0,1,0,0,0
21562,0,0,0,0,0,0,0,0,0,0,1
21563,0,0,0,0,0,0,0,0,0,1,0
21566,0,0,0,0,0,0,0,1,0,0,0
21567,0,0,0,0,0,0,0,1,0,0,0
21568,0,0,0,0,0,0,0,1,0,0,0
21569,0,0,0,0,0,0,0,1,0,0,0
21570,0,0,0,0,0,0,0,0,0,0,1
21571,0,0,0,0,0,0,0,1,0,0,0
21572,1,0,0,0,0,0,0,0,0,0,0
21575,0,0,0,0,0,0,0,1,0,0,0
21576,0,0,0,0,0,0,0,1,0,0,0
21577,0,0,0,0,0,0,0,1,0,0,0
21578,0,0,0,0,0,0,0,0,0,0,0
21579,0,0,0,0,0,0,0,0,0,0,0
21580,0,0,0,0,0,0,0,0,0,0,1
21581,0,0,0,0,0,0,0,0,0,0,1
21582,0,0,0,0,0,0,0,1,0,0,0
21583,0,0,0,0,0,0,0,1,0,0,0
21585,0,0,0,0,0,0,0,1,0,0,0
21586,0,0,0,0,0,0,0,1,0,0,0
21587,0,0,0,0,0,0,0,1,0,0,0
21588,0,0,0,0,0,0,0,0,0,1,0
21589,0,0,0,0,0,0,0,0,0,0,0
21591,0,0,0,0,0,0,0,1,0,0,0
21592,0,0,0,0,0,0,0,1,0,0,0
21593,0,0,0,0,0,0,0,1,0,0,0
21594,0,0,0,0,0,0,0,0,0,0,0
21595,0,0,0,0,0,0,0,0,0,0,1
21596,0,0,0,0,0,0,0,1,0,0,0
21597,0,0,0,0,0,0,0,1,0,0,0
21598,0,0,0,0,0,0,0,0,0,0,0
21601,0,0,1,0,1,0,0,0,0,0,0
21602,0,0,0,0,0,0,0,1,0,0,0
21603,0,0,1,0,0,0,0,0,0,0,0
21604,0,0,0,0,0,0,0,1,0,0,0
21605,0,0,0,0,0,0,0,1,0,0,0
21607,0,0,0,0,0,0,0,1,0,0,0
21609,0,0,0,0,0,0,0,1,0,0,0
21610,0,0,0,0,0,0,0,0,0,0,0
21612,0,0,0,0,0,0,0,1,0,0,0
21613,0,0,0,0,0,0,0,0,0,0,1
21617,0,0,0,0,0,0,0,1,0,0,0
21618,0,0,0,0,0,0,0,1,0,0,0
21619,0,0,0,0,0,0,0,1,0,0,0
21620,0,0,0,0,0,0,0,1,0,0,0
21621,0,0,0,0,0,0,0,1,0,0,0
21622,0,0,0,0,0,0,0,1,0,0,0
21623,0,1,0,0,0,0,0,0,0,0,0
21624,0,0,0,0,0,0,0,0,0,0,0
21625,0,0,0,0,0,0,0,0,0,0,0
21626,0,0,0,0,0,0,0,1,0,0,0
21629,0,0,0,0,0,0,0,1,0,0,0
21634,0,0,0,0,0,0,0,1,0,0,0
21636,0,0,0,0,0,0,0,1,0,0,0
21640,0,0,0,0,0,0,0,1,0,0,0
21641,0,0,1,0,0,0,0,0,0,0,1
21644,0,0,0,0,0,0,0,1,0,0,0
21646,0,0,0,0,0,0,0,1,0,0,0
21647,0,0,0,0,0,0,0,0,0,0,0
21649,0,0,0,0,0,0,0,1,0,0,0
21650,0,0,1,0,0,0,0,0,0,0,0
21651,0,0,0,0,0,0,0,1,0,0,0
21652,0,0,0,0,0,0,0,0,0,0,0
21653,0,0,0,0,0,0,0,1,0,0,0
21655,0,0,0,0,0,0,0,0,0,0,1
21656,0,0,0,0,0,0,0,0,0,0,0
21657,0,0,0,0,0,0,0,0,0,0,1
21658,0,0,0,0,0,0,0,1,0,0,0
21659,0,0,0,0,0,0,0,1,0,0,0
21661,0,0,0,0,0,0,0,1,0,0,0
21662,0,0,0,0,0,0,0,1,0,0,0
21664,0,0,0,0,0,0,0,1,0,0,0
21665,0,0,0,0,0,0,0,1,0,0,0
21666,0,0,0,0,0,0,0,0,0,0,0
21667,0,0,0,0,0,0,0,1,0,0,0
21669,0,0,0,0,0,0,0,1,0,0,0
21671,0,0,1,0,0,0,0,0,0,0,0
21672,0,0,1,0,0,0,0,0,0,0,0
21674,0,0,0,0,0,0,0,0,0,0,1
21675,0,0,0,0,0,0,0,1,0,0,0
21678,0,0,0,0,0,0,0,1,0,0,0
21679,0,0,1,0,0,0,0,0,0,0,0
21680,0,0,0,0,0,0,0,1,0,0,0
21681,0,0,0,0,0,0,0,1,0,0,0
21682,0,0,0,0,0,0,0,0,0,1,1
21685,0,0,0,0,0,0,0,1,0,0,0
21686,0,0,0,0,1,0,0,0,0,0,0
21691,0,0,0,0,0,0,0,1,0,0,0
21692,0,0,0,0,0,0,0,0,0,0,0
21693,0,0,0,0,0,0,0,1,0,0,0
21694,0,0,0,0,0,0,0,1,0,0,0
21699,0,0,0,0,0,0,0,1,0,0,0
21700,0,0,0,0,0,0,0,1,0,0,0
21701,0,0,0,0,0,0,0,1,0,0,0
21702,0,0,0,0,0,0,0,1,0,0,0
21703,0,0,0,0,0,0,0,1,0,0,0
21704,0,0,0,0,0,0,0,1,0,0,0
21705,0,0,0,0,0,0,0,1,0,0,0
21707,0,0,0,0,0,0,0,1,0,0,0
21709,0,0,0,0,0,0,0,1,0,0,0
21711,1,0,1,0,0,0,0,1,0,0,0
21712,0,0,0,0,0,0,0,0,0,0,1
21713,0,0,0,0,0,0,0,1,0,0,0
21714,0,0,0,0,0,0,0,1,0,0,0
21717,0,0,0,0,0,0,0,1,0,0,0
21718,0,0,0,0,0,0,0,1,0,0,0
21719,0,0,0,0,0,0,0,1,0,0,0
21720,0,0,0,0,0,0,0,1,0,0,0
21722,0,0,0,0,1,0,0,0,0,0,1
21724,0,0,0,0,0,0,0,1,0,0,0
21725,0,0,0,0,0,0,0,1,0,0,0
21726,0,0,0,0,0,0,0,1,0,0,0
21727,0,0,0,0,0,0,0,0,0,0,1
21728,0,0,0,0,0,0,0,0,0,0,0
21729,0,0,0,0,0,0,0,1,0,0,0
21730,1,0,0,0,0,0,0,0,0,0,1
21732,0,0,1,0,0,0,0,0,0,0,0
21733,0,0,0,0,0,0,0,1,0,0,0
21734,0,0,0,0,0,0,0,1,0,0,0
21735,0,0,0,0,0,0,0,1,0,0,0
21736,0,0,0,0,0,0,0,1,0,0,0
21737,0,0,0,0,0,0,0,1,0,0,0
21738,0,0,0,0,0,0,0,1,0,0,0
21739,1,0,0,0,1,0,0,0,0,0,0
21740,0,0,0,0,0,0,0,1,0,0,0
21743,0,0,0,0,0,0,0,0,0,0,0
21746,0,0,0,0,0,0,0,0,0,0,0
21747,0,0,0,0,0,0,0,1,0,0,0
21750,0,0,0,0,0,0,0,0,0,0,0
21752,1,1,0,0,1,0,0,0,0,0,1
21753,0,0,0,0,0,0,0,1,0,0,0
21754,0,0,0,0,0,0,0,1,0,0,0
21755,0,0,0,0,0,0,0,0,0,0,0
21756,0,0,0,0,0,0,0,1,0,0,0
21758,0,0,0,0,0,0,0,0,0,0,1
21759,0,0,0,0,0,0,0,1,0,0,0
21760,0,0,0,0,0,0,0,1,0,0,0
21761,0,0,0,0,0,0,0,1,0,0,0
21762,0,0,0,0,0,0,0,1,0,0,0
21763,0,0,0,0,0,0,0,0,0,0,0
21765,0,0,0,0,0,0,0,1,0,0,0
21767,0,0,1,0,0,0,0,0,0,0,0
21768,0,0,0,0,0,0,0,0,0,0,1
21770,0,0,0,0,0,0,0,0,0,0,0
21772,0,0,0,0,0,0,0,0,0,0,0
21774,0,0,0,0,0,0,0,1,0,0,0
21775,0,0,1,0,0,0,0,0,0,0,1
21777,0,0,0,0,0,0,0,1,0,0,0
21780,0,0,0,0,0,0,0,0,0,0,0
21781,0,0,0,0,0,0,0,1,0,0,0
21782,0,0,0,0,0,0,0,1,0,0,0
21783,0,1,0,1,1,0,0,1,0,0,0
21784,0,0,0,0,0,0,1,0,0,0,0
21786,0,0,0,0,0,0,0,0,0,0,1
21787,0,0,0,0,1,0,0,0,0,1,0
21788,0,0,0,0,0,0,0,1,0,0,0
21790,0,0,0,0,1,0,0,0,0,0,0
21791,0,0,0,0,0,0,0,1,0,0,0
21793,0,0,0,0,0,0,0,0,0,0,1
21794,0,0,1,0,0,0,0,0,0,0,0
21795,0,0,0,0,0,0,0,1,0,0,0
21799,1,0,0,0,0,0,0,0,0,0,0
21802,0,0,0,0,0,0,0,0,0,0,0
21804,0,0,0,0,0,0,0,1,0,0,0
21805,0,0,0,0,0,0,0,1,0,0,0
21806,0,0,0,0,0,0,0,1,0,0,0
21807,0,0,0,0,0,0,0,1,0,0,0
21810,0,0,0,0,0,0,0,1,0,0,0
21811,0,0,0,0,1,0,0,0,0,0,1
21812,0,0,0,0,0,0,0,1,0,0,0
21814,0,0,0,0,0,0,0,1,0,0,0
21815,0,0,1,0,0,0,0,1,0,0,0
21820,0,0,0,0,0,0,0,1,0,0,0
21822,0,0,0,0,0,0,0,1,0,0,0
21825,0,0,1,0,0,0,0,1,0,0,0
21826,0,0,0,0,0,0,0,0,0,0,1
21828,0,0,0,0,0,0,0,1,0,0,0
21830,0,0,0,0,0,0,0,0,0,0,1
21831,0,0,0,0,0,0,0,1,0,0,0
21832,0,0,1,0,0,0,0,0,0,0,0
21833,0,0,0,0,0,0,0,1,0,0,0
21834,0,0,0,0,0,0,0,1,0,0,0
21835,0,0,0,0,0,0,0,1,0,0,0
21836,0,0,0,0,0,0,0,0,0,0,0
21837,0,0,0,0,0,0,0,1,0,0,0
21838,0,0,0,0,0,0,0,0,0,0,0
21839,0,0,0,0,0,0,0,1,0,0,0
21840,0,0,0,0,0,0,0,1,0,0,0
21843,0,0,0,0,0,0,1,0,0,0,0
21844,0,0,0,0,0,0,0,1,0,0,0
21845,1,0,0,0,0,0,0,1,0,0,0
21846,0,0,0,0,0,0,0,1,0,0,0
21847,0,0,1,0,0,0,0,0,0,0,0
21848,0,0,0,0,0,0,0,1,0,0,0
21850,0,0,0,0,1,0,0,1,0,0,0
21851,0,0,0,0,0,0,0,0,0,0,0
21852,0,0,0,0,0,0,0,0,0,0,0
21853,0,0,0,0,0,0,0,1,0,0,0
21856,0,0,0,0,0,0,0,0,0,0,0
21857,0,0,0,0,0,0,0,1,0,0,0
21858,0,0,0,0,0,0,0,1,0,0,0
21859,0,0,1,0,0,0,0,0,0,0,0
21860,0,0,0,0,0,0,0,1,0,0,0
21861,0,0,0,0,0,0,0,1,0,0,0
21863,0,0,0,0,0,0,0,1,0,0,0
21864,0,0,0,0,0,0,0,1,0,0,0
21865,0,0,0,0,0,0,0,1,0,0,0
21866,0,0,0,0,0,0,0,1,0,0,0
21867,0,0,0,0,0,0,0,1,0,0,0
21869,1,0,0,0,0,0,0,0,0,0,0
21870,0,0,0,0,0,0,0,1,0,0,0
21871,0,0,0,0,0,0,0,1,0,0,0
21872,0,0,0,0,0,0,0,1,0,0,0
21873,0,0,1,0,0,0,0,0,0,0,0
21874,0,0,0,0,0,0,0,0,0,0,0
21876,1,0,0,0,0,0,0,0,0,0,0
21877,0,0,0,0,0,0,0,1,0,0,0
21878,0,0,1,0,0,0,0,0,0,0,0
21881,0,0,0,0,0,0,0,1,0,0,0
21882,0,0,0,0,0,0,0,1,0,0,0
21884,0,0,1,0,0,0,0,0,0,0,0
21885,0,0,0,0,0,0,0,0,0,0,0
21886,0,0,0,0,0,0,0,1,0,0,0
21887,0,0,0,0,0,0,0,1,0,0,0
21888,0,0,1,0,0,0,0,0,0,0,0
21889,0,0,0,0,0,0,0,0,0,0,1
21891,0,0,1,0,0,0,0,0,0,0,0
21892,0,0,0,0,0,0,0,1,0,0,0
21893,0,0,1,0,0,0,0,0,0,0,0
21895,0,0,0,0,0,0,1,0,0,0,0
21897,0,0,0,0,0,0,0,0,0,0,1
21901,1,0,0,0,1,0,1,1,0,0,0
21903,0,0,0,0,0,0,0,1,0,0,0
21905,0,0,0,0,0,0,0,0,0,1,0
21906,0,0,0,0,0,1,0,0,0,0,1
21907,1,0,0,0,0,0,1,0,0,0,1
21908,0,0,0,0,0,0,0,1,0,0,0
21909,0,1,0,0,0,0,0,0,0,0,0
21911,0,0,0,0,0,0,0,1,0,0,0
21913,0,0,0,0,0,0,0,1,0,0,0
21914,0,0,0,0,0,0,0,0,0,0,1
21915,0,0,0,0,0,0,0,1,0,0,0
21916,0,0,1,0,0,0,0,0,0,0,0
21917,0,0,0,0,0,0,0,0,0,0,0
21918,0,0,0,0,0,0,0,1,0,0,0
21919,0,0,0,0,0,0,0,1,0,0,0
21920,0,0,0,0,0,0,0,0,0,0,0
21921,0,0,0,0,0,0,0,1,0,0,0
21923,0,0,0,0,0,0,0,0,0,0,0
21924,0,0,0,0,0,0,0,1,0,0,0
21926,0,0,0,0,0,0,1,0,0,0,0
21927,0,0,0,0,0,0,0,0,0,0,0
21929,0,0,0,0,0,0,0,1,0,0,0
21930,0,0,0,0,0,0,0,0,0,0,0
21933,0,0,0,0,0,0,1,1,0,0,0
21935,0,0,0,0,0,0,0,0,0,0,1
21936,0,0,0,0,0,0,0,1,0,0,0
21937,0,0,0,0,0,0,0,0,0,0,1
21938,0,0,0,0,0,0,0,1,0,0,0
21939,0,0,0,0,0,0,0,1,0,0,0
21940,0,0,0,0,0,0,0,1,0,0,0
21942,0,0,0,0,0,0,0,1,0,0,0
21943,0,0,0,0,0,0,0,1,0,0,0
21944,0,0,0,0,0,0,0,1,0,0,0
21946,0,0,0,0,0,0,0,0,0,0,0
21947,0,0,0,0,0,0,0,0,0,0,0
21948,0,0,0,0,0,0,0,1,0,0,0
21949,1,0,0,0,0,0,0,0,0,0,0
21950,0,0,0,0,0,0,0,1,0,0,0
21951,0,0,0,0,0,0,0,1,0,0,0
21952,0,0,0,0,0,0,0,0,0,0,0
21953,0,0,0,0,0,0,0,1,0,0,0
21955,0,0,0,0,0,0,0,1,0,0,0
21956,0,0,0,0,0,0,0,1,0,0,0
21959,0,0,0,0,0,0,0,1,0,0,0
21963,0,0,0,0,0,0,0,1,0,0,0
21964,0,0,0,0,0,0,0,1,0,0,0
21965,0,0,0,0,0,0,0,1,0,0,0
21966,0,0,0,0,0,0,0,1,0,0,0
21968,0,0,0,0,0,0,0,1,0,0,0
21969,0,0,0,0,0,0,0,0,0,0,0
21970,0,0,0,0,0,0,0,1,0,0,0
21971,0,0,0,0,0,0,0,0,0,0,0
21972,0,0,0,0,0,0,0,0,0,0,0
21973,0,0,0,0,0,0,0,0,0,0,0
21975,0,0,0,0,0,0,0,1,0,0,0
21976,0,0,0,0,0,0,0,0,0,0,1
21977,0,0,0,0,0,0,0,0,0,0,0
21978,0,0,0,0,0,0,0,1,0,0,0
21979,0,0,0,0,0,0,0,0,0,0,0
21980,0,0,0,0,0,0,0,1,0,0,0
21982,0,0,0,0,0,0,0,0,0,0,0
21983,0,0,1,0,0,0,0,0,0,0,0
21984,0,0,0,0,0,0,0,1,0,0,0
21985,0,0,0,0,0,0,0,1,0,0,0
21987,0,0,0,0,0,0,0,1,0,0,0
21988,0,0,0,0,0,0,0,0,0,0,0
21989,0,0,1,0,0,0,0,0,0,0,0
21990,0,0,0,0,0,0,0,1,0,0,0
21991,0,0,0,0,0,0,0,1,0,0,0
21992,0,0,0,0,0,0,0,1,0,0,0
21994,0,0,0,0,0,0,0,1,0,0,0
21996,0,0,0,0,0,0,0,0,0,0,0
21997,0,0,0,0,1,0,1,0,0,0,0
21998,0,0,0,0,0,0,0,0,0,0,0
22000,0,0,0,0,0,0,0,1,0,0,0
22001,0,0,0,0,0,0,0,0,0,0,0
22002,0,0,1,0,0,0,0,0,0,0,0
22004,0,0,0,0,0,0,0,0,0,1,0
22005,0,0,0,0,0,0,0,1,0,0,0
22007,0,0,0,0,0,0,0,1,0,0,0
22009,0,0,0,0,0,0,0,0,0,0,1
22010,0,0,1,0,0,0,0,0,0,0,0
22011,0,0,0,0,0,0,0,0,0,0,0
22012,0,0,0,0,0,0,0,1,0,0,0
22013,0,0,0,0,0,0,0,0,0,1,0
22015,0,0,0,0,0,0,0,1,0,0,0
22016,0,0,0,0,0,0,0,1,0,0,0
22017,0,0,0,0,0,0,0,1,0,0,0
22018,0,0,0,0,0,0,0,0,0,0,0
22019,0,0,0,0,0,0,0,1,0,0,0
22023,0,0,0,0,0,0,1,0,0,0,0
22025,0,0,1,0,0,0,0,0,0,0,0
22027,0,0,0,0,0,0,0,1,0,0,0
22028,0,0,0,0,0,0,0,1,0,0,0
22029,0,0,0,0,0,0,0,1,0,0,0
22030,0,0,1,0,0,0,0,0,0,0,0
22031,0,0,0,0,0,0,0,1,0,0,0
22033,0,0,0,0,0,0,0,0,0,0,1
22034,0,0,0,0,0,0,0,1,0,0,0
22035,0,0,0,0,0,0,0,1,0,0,0
22037,0,0,0,0,0,0,0,1,0,0,0
22038,0,0,0,0,0,0,0,1,0,0,0
22040,0,0,0,0,0,0,0,1,0,0,0
22042,0,0,0,0,0,0,0,0,0,1,0
22043,0,0,0,0,0,0,0,1,0,0,0
22046,0,0,0,0,0,0,0,1,0,0,0
22047,0,0,0,0,0,0,0,0,0,0,0
22050,0,0,0,0,0,0,0,1,0,0,0
22052,0,0,0,0,0,0,0,1,0,0,0
22054,0,0,0,0,0,0,0,1,0,0,0
22055,0,0,0,0,0,0,0,1,0,0,0
22057,0,0,0,0,0,0,0,0,1,0,0
22058,0,0,0,0,0,0,0,0,0,0,0
22060,0,0,0,0,0,0,0,0,0,0,0
22061,0,0,0,0,0,0,0,0,0,0,0
22062,0,0,0,0,0,0,0,0,0,1,0
22063,0,0,0,0,0,0,0,1,0,0,0
22064,0,0,0,0,0,0,0,1,0,0,0
22065,0,0,0,0,0,0,0,0,0,0,0
22066,0,0,0,0,0,0,0,1,0,0,0
22067,0,0,0,0,0,0,0,1,0,0,0
22068,0,0,0,0,0,0,0,1,0,0,0
22069,0,0,0,0,1,0,0,0,0,0,0
22070,0,0,0,0,0,0,0,1,0,0,0
22072,0,0,1,0,0,0,0,0,0,0,0
22073,0,0,0,0,0,0,0,1,0,0,0
22074,1,0,0,0,0,0,0,0,0,0,0
22075,0,0,0,0,0,0,0,1,0,0,0
22076,0,1,0,0,0,0,0,0,0,0,0
22077,0,0,0,0,0,0,0,1,0,0,0
22079,0,0,0,0,0,0,0,0,0,0,0
22080,0,0,0,0,0,0,0,0,0,0,0
22081,0,0,1,0,0,0,0,0,0,0,0
